event_count,country_United_States,country_Saudi_Arabia,country_India,country_Britain,country_Italy,average_load_time,max_load_time,event_bench_load_success_count,event_profile_search_success_count,event_add_profile_success_count,event_upgrade_plan_count,event_pricing_model_count,event_profile_load_fail_count,event_email_receipt_count,platform_all_count,platform_brbench_count,platform_fb_count,platform_hashtags_count,platform_ig._count,platform_ig_count,platform_li_count,platform_meta_count,platform_nan_count,platform_tk_count,platform_tw_count,platform_xch_count,platform_yt_count,platform_total_count,view_add,view_addprofiles,view_ads,view_bench,view_benchmark,view_brands,view_campaigns,view_connect,view_content-pillars,view_hashtag,view_nan,view_page,view_postsfeed,view_profile,view_proj,view_projecthome,view_reports,view_search,view_settings,view_upgradeplan
5,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,1,0,11.882,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
21,0,0,0,0,0,2.1915,2.446,0,1,1,1,1,0,0,0,0,0,0,0,11,0,0,3,0,0,7,0,29.6375,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,1,0,0,0,0
60,0,0,0,0,0,1.540875,2.872,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,26,29,0,27,0,91.412875,0,0,0,0,1,0,0,0,0,0,55,0,0,26,0,1,0,0,0,0
32,0,0,0,0,0,1.2935,1.3,0,1,0,0,0,0,11,0,0,0,0,0,14,0,0,15,0,0,3,0,46.5935,0,0,0,0,0,0,0,0,0,0,20,0,0,12,0,0,0,0,0,0
40,0,0,1,0,0,2.086,2.086,0,2,1,0,0,0,10,0,0,0,0,0,11,0,0,23,0,0,6,0,58.172,0,0,0,0,0,0,0,0,0,0,32,0,0,8,0,0,0,0,0,0
27,0,0,0,0,0,4.48425,12.434,0,1,1,0,0,1,0,0,0,0,0,0,11,0,0,3,0,0,15,0,48.91825,0,0,0,0,0,0,0,0,0,0,18,0,0,8,0,3,0,0,0,0
356,0,0,0,0,0,3.5388636363636365,15.129,16,36,15,13,13,0,0,0,0,0,0,0,33,151,0,1,0,0,171,0,467.6678636363636,0,0,0,0,62,0,4,0,0,0,151,0,2,92,0,32,0,0,0,13
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26,0,0,0,0,0,1.741,3.141,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,21,0,36.882,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
240,0,0,0,1,0,1.0553714285714286,2.418,12,4,1,0,0,0,0,0,3,106,2,0,7,0,0,6,0,3,114,0,262.47337142857145,0,0,0,0,36,0,19,0,0,30,42,0,19,73,0,19,3,0,0,0
17,0,0,0,0,0,1.594,1.699,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,4,0,22.293,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0
3,1,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,1.741,3.141,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,16,0,0,13,0,48.882,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,4.652555555555555,31.919,20,20,0,0,0,0,11,0,0,0,0,0,83,10,0,27,0,0,76,1,284.5715555555556,0,0,0,0,74,0,4,0,0,11,92,0,7,0,0,7,2,0,0,0
160,0,0,0,0,0,1.800722222222222,3.135,6,12,12,0,0,12,1,0,0,0,0,0,61,0,0,2,34,0,63,0,207.93572222222224,0,0,0,0,19,0,0,0,0,0,74,0,0,42,0,25,0,0,0,0
7,0,0,1,0,0,1.741,3.141,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16.881999999999998,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
22,0,0,0,0,0,3.25725,5.196,0,1,1,0,0,2,0,0,0,0,0,0,16,0,0,1,0,0,5,0,34.45325,0,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,0,0,0
7,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,11.882,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
12,0,0,1,0,0,1.741,3.141,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,8,0,20.882,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
13,0,0,1,0,0,1.741,3.141,0,1,1,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,4,0,23.882,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0
413,0,0,0,0,0,1.132972972972973,2.038,40,11,3,0,0,0,11,0,3,15,0,0,268,0,0,13,0,0,104,10,481.170972972973,0,0,0,0,163,0,6,0,0,7,62,0,22,126,0,26,1,0,0,0
289,0,0,0,0,0,1.61998,10.843,0,14,17,0,0,0,4,0,0,45,0,0,180,0,0,18,2,0,44,0,336.46298,0,0,0,0,0,0,0,0,0,0,86,0,0,193,0,10,0,0,0,0
44,0,0,0,0,0,1.3692,1.853,0,2,2,0,0,1,1,0,0,0,0,0,32,0,0,2,0,0,10,0,53.2222,0,0,0,0,0,0,0,0,0,0,15,0,0,27,0,2,0,0,0,0
33,1,0,0,0,0,1.741,3.141,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,30,0,0,3,0,49.882,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0
84,0,0,0,0,0,0.9398571428571428,1.913,7,7,6,0,0,0,0,0,0,0,0,0,0,49,0,1,0,0,34,0,106.85285714285716,0,0,0,0,33,0,0,0,0,0,37,0,0,2,0,11,1,0,0,0
36,0,0,0,0,0,1.032,2.293,2,1,1,0,0,0,12,0,3,5,0,0,0,0,0,14,0,0,14,0,55.325,0,0,0,0,6,5,0,0,0,0,21,0,0,0,0,4,0,0,0,0
51,0,0,0,0,0,1.904,2.03,0,2,2,2,2,0,12,0,0,0,0,0,24,0,0,17,0,0,10,0,74.934,1,0,0,0,0,0,0,0,0,0,30,0,0,17,0,3,0,0,0,0
43,0,0,0,0,1,1.6980000000000002,5.193,1,1,1,1,1,0,0,0,0,0,0,0,0,11,0,3,0,0,30,0,56.891,0,0,0,0,3,0,6,0,0,0,13,0,15,2,0,3,1,0,1,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0.6223333333333333,0.854,3,1,1,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,5,0,26.476333333333333,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
27,1,0,0,0,0,0.6855,0.873,2,1,1,0,0,0,2,0,0,0,0,0,11,0,1,5,0,0,10,0,34.5585,0,0,0,0,6,0,5,0,0,0,15,0,0,0,0,0,1,0,0,0
14,0,0,0,0,0,1.741,3.141,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,23.882,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,10.01595238095238,34.235,0,4,2,0,0,0,12,0,0,60,0,0,0,0,0,16,0,0,26,0,164.25095238095238,0,0,0,0,0,0,0,0,0,0,39,0,9,47,0,7,0,0,0,0
150,0,0,0,0,0,1.6683809523809523,2.835,0,6,5,0,0,0,3,0,0,0,0,0,0,0,0,8,107,0,35,0,168.50338095238095,0,0,0,0,0,0,0,0,0,0,43,0,0,92,0,15,0,0,0,0
17,0,0,0,0,0,1.741,3.141,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,16,0,34.882,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6
55,0,0,0,0,0,1.99825,2.507,0,1,7,0,0,0,0,0,0,11,0,0,7,11,1,1,11,0,13,0,67.50525,0,0,0,0,0,0,0,0,0,0,35,0,0,18,0,2,0,0,0,0
37,0,0,0,0,0,1.251,1.587,0,1,1,0,0,0,12,0,0,18,0,0,0,0,0,14,0,0,5,0,53.838,0,0,0,0,0,0,0,0,0,0,22,0,0,15,0,0,0,0,0,0
162,0,0,0,0,0,1.090666666666667,2.282,0,7,6,0,0,2,0,0,0,58,0,0,16,0,0,9,16,22,47,2,188.37266666666667,0,0,0,0,0,0,0,0,0,0,56,0,0,98,0,16,0,0,0,0
68,0,0,0,0,0,1.7577142857142858,2.606,0,6,2,0,0,0,10,0,0,16,0,0,0,0,0,14,15,0,23,0,90.36371428571428,0,0,0,0,0,0,0,0,0,0,39,0,0,25,0,4,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
75,0,0,0,0,0,1.8885,3.42,0,4,3,1,1,0,11,0,0,45,0,0,0,0,0,14,0,0,16,0,100.3085,0,0,0,0,0,0,0,0,0,0,37,0,0,36,0,2,0,0,0,0
31,0,0,1,0,0,1.03325,1.479,1,1,0,0,0,0,4,0,0,0,0,0,14,0,0,9,0,0,8,0,40.51225,0,0,0,0,4,0,4,0,0,0,14,0,5,4,0,0,0,0,0,0
18,0,0,0,0,0,1.741,3.141,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,28.882,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,3
193,0,0,0,0,0,28.31908333333333,64.768,0,23,20,0,0,0,2,0,0,23,0,0,35,0,0,5,36,6,84,4,331.08708333333334,0,0,0,0,0,0,0,0,0,0,104,0,0,64,0,25,0,0,0,0
373,0,0,0,0,0,1.6048548387096775,32.732,6,18,11,2,2,0,1,0,3,14,0,0,3,0,0,6,0,223,126,0,449.33685483870966,0,0,0,0,19,0,7,0,0,0,87,0,32,195,0,30,3,0,0,2
65,0,0,0,0,0,2.052666666666666,3.036,4,4,4,0,0,0,12,0,0,0,0,0,24,0,0,19,0,0,22,0,94.08866666666668,0,0,0,0,13,0,4,0,0,0,38,0,8,0,0,2,0,0,0,0
173,0,0,0,0,0,2.85375,4.736,0,24,19,0,0,0,12,0,0,8,0,0,8,0,0,15,6,8,120,8,235.58975,0,0,0,0,0,16,0,0,0,0,138,0,0,0,0,19,0,0,0,0
258,0,0,0,0,0,0.9011666666666668,2.631,10,50,6,0,0,0,2,0,0,20,0,0,7,36,0,4,5,0,183,3,329.5321666666667,0,0,0,0,42,0,17,0,0,0,133,0,15,22,0,23,6,0,0,0
110,0,0,0,0,0,0.9330588235294116,2.751,8,5,1,4,4,0,12,0,0,6,0,0,11,0,0,18,3,3,68,3,149.68405882352943,0,0,0,0,24,0,1,0,0,0,38,0,32,0,0,5,12,0,0,0
77,0,0,0,0,0,1.764625,2.762,1,1,1,1,1,0,12,0,0,0,0,0,45,0,0,18,0,0,14,0,98.526625,0,0,0,0,3,0,5,0,0,0,26,0,5,37,0,0,1,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
363,0,0,1,0,0,2.911051724137931,21.998,0,0,0,9,9,0,0,0,0,85,0,0,78,0,0,0,0,57,143,0,406.909051724138,0,0,0,0,0,22,0,0,0,60,14,0,0,220,0,39,0,0,0,8
106,0,0,1,0,0,1.661333333333333,2.759,0,12,12,0,0,0,0,0,0,8,0,0,14,8,0,4,0,0,72,0,135.42033333333333,0,0,0,0,0,18,0,0,0,0,69,0,0,4,0,15,0,0,0,0
6,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,10.882,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
132,1,0,0,0,0,1.9006153846153848,5.271,0,16,2,0,0,0,12,0,0,0,0,0,33,14,0,20,0,0,66,0,170.1716153846154,0,0,0,0,0,13,0,0,0,0,72,0,0,41,0,7,0,0,0,0
79,0,0,0,0,1,24.74242857142857,49.01,0,7,6,0,0,0,8,0,0,0,0,0,34,0,0,14,2,0,29,0,174.75242857142857,0,0,0,0,0,0,0,0,0,0,50,0,0,23,0,6,0,0,0,0
46,0,0,1,0,0,2.2475555555555555,7.3,0,1,1,0,0,0,12,1,0,0,0,0,26,0,0,14,0,0,5,0,70.54755555555556,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,0
273,0,0,0,0,0,3.8745434782608696,16.313,0,10,7,0,0,18,0,0,0,123,0,0,17,0,1,4,25,0,105,0,330.18754347826086,0,0,0,0,0,0,0,0,0,0,90,0,0,144,0,41,0,0,0,0
10,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,6,0,17.881999999999998,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
46,0,0,0,0,0,1.3315,1.635,0,1,1,0,0,0,12,0,0,0,0,0,25,0,0,16,0,0,5,0,62.9665,0,0,0,0,0,0,0,0,0,0,24,0,0,22,0,0,0,0,0,0
55,0,0,0,0,0,10.9785,36.155,0,4,3,0,0,0,3,0,0,0,0,0,30,0,0,9,2,0,15,0,113.1335,0,0,0,0,0,0,0,0,0,0,28,0,0,26,0,1,1,0,0,0
89,0,0,1,0,0,2.185888888888889,6.633,0,7,5,0,0,0,1,0,0,36,0,0,0,0,1,3,0,0,49,0,111.81888888888888,0,0,0,0,0,0,0,0,0,0,47,0,3,22,0,16,1,0,0,0
24,0,0,0,0,0,1.741,3.141,0,2,1,1,1,0,3,0,0,0,0,0,0,0,0,5,0,4,15,0,36.882,1,0,0,0,0,0,0,0,0,0,20,0,0,1,0,2,0,0,0,0
46,0,0,0,0,0,3.016,8.081,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,20,0,61.097,0,0,0,0,0,0,0,0,0,0,16,0,10,18,0,2,0,0,0,0
60,0,0,0,0,0,12.91325,28.159,0,7,3,0,0,0,12,0,0,0,0,0,6,0,0,15,0,8,31,0,123.07225,0,0,0,0,0,0,0,0,0,0,44,0,0,8,0,8,0,0,0,0
3,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
70,0,0,0,1,0,1.1638,1.567,1,4,2,0,0,0,9,0,0,0,0,0,0,30,0,13,0,0,27,0,89.7308,0,0,0,0,4,0,0,0,0,0,36,0,0,21,0,9,0,0,0,0
219,0,0,0,0,0,2.6140526315789474,6.416,0,24,9,0,0,3,11,0,0,20,0,0,68,0,0,17,9,17,86,2,275.03005263157894,0,0,0,0,0,0,0,0,0,0,112,0,0,92,0,15,0,0,0,0
292,0,0,0,0,0,1.355156862745098,8.602,0,11,7,0,0,0,2,0,0,0,0,0,221,0,0,6,0,0,65,0,321.95715686274514,0,0,0,0,0,0,6,0,0,0,57,0,6,204,0,19,0,0,0,0
134,0,0,0,0,1,3.116,24.597,0,3,4,0,0,0,12,0,0,47,0,0,33,12,0,15,15,0,12,0,181.713,0,0,0,0,0,0,0,0,0,0,32,0,0,97,0,5,0,0,0,0
234,0,0,0,0,0,2.20012,3.901,0,21,7,6,6,0,11,0,0,8,0,0,87,0,0,16,17,0,106,0,291.10112000000004,0,0,0,0,0,0,0,0,0,0,111,0,0,78,0,37,0,0,2,6
22,0,0,1,0,0,1.741,3.141,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,17,0,29.882,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0
458,0,0,1,0,0,2.9522714285714287,12.373,0,21,16,3,4,13,0,0,0,133,0,0,223,0,0,11,0,0,101,0,541.3252714285715,0,0,0,0,0,0,0,0,0,0,123,0,0,310,0,32,0,0,0,3
49,0,0,0,0,0,0.982,1.293,4,5,5,0,0,0,2,0,0,26,0,0,0,0,0,6,0,0,17,0,67.275,0,0,0,0,16,0,1,0,0,0,30,0,0,0,0,2,0,0,0,0
139,0,0,0,0,0,7.184214285714286,29.722,1,10,7,0,0,0,10,0,0,35,0,0,41,0,0,14,0,0,49,0,203.90621428571427,0,0,0,0,3,0,0,0,0,0,61,0,4,57,0,11,0,0,3,0
2,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,15.882,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
165,0,0,0,0,0,5.362333333333334,23.667,5,5,3,4,4,0,11,0,3,3,0,0,0,2,0,22,3,0,38,94,226.0293333333333,0,0,0,0,18,0,0,0,0,0,55,0,0,76,0,15,1,0,0,0
24,0,0,0,0,0,1.741,3.141,0,1,0,0,0,0,12,0,0,1,0,0,0,0,1,14,0,0,8,0,41.882,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8.882,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0.3757619047619047,1.218,20,21,13,0,0,0,0,0,0,0,0,0,0,41,0,7,28,0,59,26,216.5937619047619,0,0,0,0,67,0,0,0,0,0,84,0,0,2,0,8,0,0,0,0
40,0,0,0,0,0,1.255,1.97,0,2,1,0,0,0,1,0,0,0,0,0,22,0,0,3,0,0,15,0,47.225,0,0,0,0,0,0,3,0,0,0,13,0,3,19,0,2,0,0,0,0
64,0,0,1,0,0,2.1845,9.341,0,2,0,0,0,0,5,0,0,0,0,0,0,26,0,10,0,0,28,0,83.5255,0,0,0,0,0,0,0,0,0,0,18,0,10,24,0,12,0,0,0,0
2,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
22,1,0,0,0,0,0.8556666666666667,1.605,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,8,0,9,0,27.46066666666667,0,0,0,0,3,0,1,0,0,0,6,0,4,5,0,1,2,0,0,0
18,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,14,0,24.882,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0
884,0,0,1,0,0,2.0211194444444445,27.666,0,14,4,0,0,332,1,0,0,20,0,0,687,43,0,5,0,0,116,13,1265.6871194444443,0,0,0,0,0,57,0,0,0,0,56,0,0,751,0,20,0,0,0,0
45,0,0,0,0,0,1.11075,1.561,1,4,1,0,0,0,2,1,0,12,0,0,0,0,0,8,0,0,24,0,55.67175,0,0,0,0,4,0,3,0,0,0,27,0,0,5,0,6,0,0,0,0
4,0,0,0,1,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,9.882,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,2.990333333333333,5.759,1,1,3,1,1,0,3,0,0,0,0,0,34,0,1,10,0,0,16,0,79.74933333333334,0,0,0,0,11,0,0,0,0,0,27,0,0,22,0,1,0,0,0,0
40,0,0,0,0,0,5.275399999999999,13.058,1,2,1,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,30,0,62.3334,0,0,0,0,4,0,13,0,0,0,17,0,3,0,0,2,1,0,0,0
58,1,0,0,0,0,0.9105714285714284,2.038,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,30,0,25,0,63.94857142857143,0,0,0,0,0,0,0,0,0,14,14,0,0,28,0,2,0,0,0,0
364,0,1,0,0,0,14.219841463414635,42.958,0,15,12,2,2,3,0,0,0,264,0,0,0,0,0,1,0,0,99,0,455.17784146341467,0,0,0,0,0,0,0,0,0,0,87,0,7,228,0,42,0,0,0,0
8,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,12.882,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
66,0,0,0,0,0,1.3480714285714286,1.661,0,7,4,0,0,0,0,0,0,39,0,0,6,0,0,1,0,0,20,0,80.00907142857143,0,0,0,0,0,0,0,0,0,0,27,0,0,37,0,2,0,0,0,0
17,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,21.882,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0
120,0,0,0,0,0,5.4155625,27.281,0,3,6,0,0,0,9,0,0,0,0,0,58,0,0,21,10,6,25,0,170.6965625,0,0,0,0,0,0,6,0,0,0,44,0,3,62,0,4,1,0,0,0
43,0,0,0,0,0,1.1045,1.427,0,4,2,0,0,0,0,0,0,26,0,0,0,0,1,1,1,0,14,0,51.5315,0,0,0,0,0,0,3,0,0,0,21,0,0,19,0,0,0,0,0,0
17,0,0,0,0,0,1.741,3.141,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,34.882,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7
139,0,0,0,0,0,1.2877692307692308,2.155,0,3,3,0,0,0,2,0,0,0,0,0,47,0,0,16,0,48,28,0,150.44276923076922,0,0,0,0,0,0,0,0,0,2,43,0,0,89,0,5,0,0,0,0
2,0,0,1,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,1.918,2.744,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,20,0,5,0,34.662,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,0,0
114,0,0,0,0,0,1.5698181818181818,1.863,9,9,7,0,0,0,2,0,0,0,0,0,70,0,0,5,0,0,39,0,144.43281818181816,0,0,0,0,28,0,0,0,0,0,52,0,0,21,0,13,0,0,0,0
388,0,0,0,0,0,1.360578947368421,3.362,20,9,8,18,15,0,0,0,0,145,0,0,109,0,1,5,0,3,129,0,466.7225789473685,0,0,0,0,64,4,3,0,0,0,89,0,14,176,0,22,1,0,1,18
167,0,0,0,0,0,0.7742608695652173,2.354,3,5,1,4,4,0,11,0,0,0,0,0,0,43,0,15,0,16,75,20,200.1282608695652,0,0,0,0,12,0,10,0,0,0,58,0,11,51,1,15,9,0,0,2
31,0,0,0,0,0,3.2913333333333337,5.121,0,1,1,0,0,1,0,0,0,0,0,0,23,0,0,1,0,0,7,0,42.412333333333336,0,0,0,0,0,0,0,0,0,0,8,0,0,21,0,2,0,0,0,0
2,0,0,0,0,0,1.741,3.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7.882,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
80,0,0,0,1,0,4.41525,16.312,2,7,5,3,3,0,1,0,0,12,0,0,4,2,0,5,0,0,57,0,123.72725,0,0,0,0,8,16,0,0,0,0,46,0,0,0,0,10,0,0,0,0
152,0,0,0,0,0,1.8108421052631576,12.35,1,1,16,1,1,0,1,0,0,57,0,0,19,13,2,5,1,8,32,15,188.1608421052632,0,0,6,0,3,0,2,0,0,0,62,0,22,50,0,5,2,0,0,0
41,0,1,0,0,0,1.741,3.141,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,37,0,54.882,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,24,0
485,0,0,0,0,0,0.897109589041096,7.612,14,6,6,6,6,0,2,0,0,51,0,0,104,177,0,6,0,0,147,0,534.5091095890411,0,0,0,0,51,59,17,0,0,0,45,0,19,259,0,10,25,0,0,0
374,0,0,0,0,1,1.774276923076923,18.382,12,20,7,4,4,0,11,0,18,51,0,0,2,38,0,31,0,2,227,11,460.1562769230769,0,0,0,0,55,106,13,0,0,0,117,0,10,56,0,18,3,0,0,2
1074,0,0,0,0,0,1.46575,1.697,0,169,152,0,0,0,0,0,0,106,0,0,82,0,0,4,35,0,759,90,1401.16275,0,0,0,0,0,4,0,0,0,0,736,0,0,9,0,327,0,0,0,0
305,0,0,0,0,0,1.4839090909090908,4.005,14,5,5,5,5,0,3,0,6,52,0,0,121,18,0,28,28,7,59,6,368.4889090909091,0,0,0,0,60,0,8,0,0,0,68,0,17,156,0,15,1,0,0,0
305,0,0,0,0,0,1.4839090909090908,4.005,14,5,5,5,5,0,3,0,6,52,0,0,121,18,0,28,28,7,59,6,368.4889090909091,0,0,0,0,60,0,8,0,0,0,68,0,17,156,0,15,1,0,0,0
60,0,0,0,0,1,3.731181818181818,28.321,0,2,1,1,1,0,0,0,0,40,0,0,0,0,0,4,0,0,16,0,99.05218181818182,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,5,0,0,0,0
265,0,0,0,0,0,1.653,12.209,12,20,20,2,2,0,4,0,0,31,0,0,11,38,0,8,5,20,149,3,339.862,0,0,0,0,38,17,16,0,0,0,119,0,3,30,0,23,1,0,18,0
69,0,0,0,0,0,1.6134,2.97,0,2,2,2,2,0,2,0,0,0,0,0,0,0,0,8,0,44,17,0,84.5834,0,0,0,0,0,0,0,0,0,0,22,0,0,40,0,7,0,0,0,0
163,0,0,0,0,0,6.925962962962963,29.818,1,4,4,6,6,8,2,0,0,0,0,0,108,0,0,7,0,0,48,0,231.74396296296297,0,0,0,0,3,0,12,0,0,0,41,0,0,93,0,8,1,0,0,5
184,0,0,0,0,0,0.97152,2.828,11,5,4,4,4,0,2,0,3,3,0,0,3,0,0,9,4,108,55,0,219.79952,0,0,0,0,40,0,3,0,0,0,40,0,4,73,0,23,2,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
60,0,0,0,0,1,3.731181818181818,28.321,0,2,1,1,1,0,0,0,0,40,0,0,0,0,0,4,0,0,16,0,99.05218181818182,0,0,0,0,0,0,0,0,0,0,17,0,0,38,0,5,0,0,0,0
26,1,0,0,0,0,1.639,1.639,0,2,1,1,1,0,1,0,0,0,0,0,9,0,0,6,0,0,11,0,36.278,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,0,0,0
35,1,0,0,0,0,1.1322,2.265,0,1,1,2,2,0,0,0,0,0,0,0,26,0,0,5,0,0,4,0,45.3972,0,0,0,0,0,0,0,0,0,0,11,0,0,24,0,0,0,0,0,0
25,1,0,0,0,0,1.233,1.233,0,2,2,1,1,0,1,0,0,0,0,0,0,14,0,5,0,0,6,0,35.466,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0
